漢	Han			hàn	1178	14	<i>Water ... Popeye</i>. [14]			汉		Chinese; the Han dynasty (202 BCE–220 CE)
難	difficult			nán	1179	19	<i>Popeye ... turkey</i>. [19]		{From  (jiān) 'distress' and 隹 (zhuī) 'bird'. Cognate with 叹(嘆) tàn 'sigh'.  is the old form of 艰(艱) jiān 'difficult'. The role of 隹 'bird' is obscure, says Karlgren(1940). Wieger relates 難 to 暵 hàn 'parched':<br />        &quot;The state in which are the 隹 birds, when the earth is  dried and barren; famine, misery, difficulty of living&quot; --Wieger.<br />        In the simple form 难,  is abbreviated to 又 (yòu) 'hand': A 隹 bird in the 又 hand -- difficult, and a disaster for the bird.}	难		difficult (to...), arduous; problem, difficulty
攤	Vendor’s Stand			tān	1180	22	<i>Fingers ... difficult</i>. [22]			摊		spread out, apportion ; vendor's stand
華	Splendor			huá	1181	11(12)	<i>Flower ... silage ... needle</i>. [11]			华		magnificence; splendid; another name for &quot;China&quot; (華夏; Huáxià)
嘩	Clamor			huá	1182	14(15)	<i>Mouth ... splendor</i>. [14]		"""шум, крик, ор"""	哗		clamor, noise; cat-calling sound
垂	to droop			chuí	1183	8 (9)	<i>Porter ... silage</i>. [8]		"{""Tree with drooping branches?"" --Karlgren.<br />        The ancient form ¹ was like the tops of 華(华) huá and 差 chà.<br />        ""A bough loaded with leaves and drooping flowers; 草木华叶下垂..."" --Wieger.}"	垂		to hang (down), droop, dangle
錘	Hammer			chuí	1184	16 (17)	<i>Metal ... droop</i>. [16]			锤		to hammer; hammer
睡	to sleep			shuì	1185	13 (14)	<i>Eyes ... droop</i>. [13]			睡		to sleep
今	now		<i>clock</i>	jīn	1186	4				今		today; present, current, now
含	to harbor			hán	1187	7	<i>Clock ... mouth</i>. The key word is used for <b>harboring</b> things like grudges and resentment. [7]		"{""Hold in the mouth; contain; cherish; restrain, tolerate, suffer"" --Karlgren.}"	含		to keep; to contain
念	to miss			niàn	1188	8	"Not ""miss a train,"" but <b>miss</b> one's friends. <i>Clock ... heart</i>. [8]"	(someone)		念		to read aloud; think of, recall
陰	Yin			yīn	1189	11	<i>Taipei 101...clock...two...elbows</i>			阴		dark, secret; negative (elec.); the 'female' principle
蔭	shady			yìn	1190	15	"Shady as opposed to ""sunny."" The primitives: <i>flowers ... Yin</i>. [15]"			荫		shade; shelter
西	West		<i>Old West</i>	xī	1191	6				西		west, the west; western, westward
要	want			yào	1192	9	<i>Old West ... woman</i>. [9]			要		to want; must;&nbsp;&nbsp;important, vital
腰	Waist			yāo	1193	13	<i>Part of the body ... want</i>. [13]		{From 月(肉 ròu) 'flesh' and 要 yào.<br />        Originally 要 meant 'waist': it depicts a 女 woman with two hands pointing to her waist. Then 要 was borrowed for 'want', and 肉 was added to form 腰 with the original meaning.}	腰		waist, middle; lower back
票	Ticket			piào	1194	11	<i>Old West ... altar</i>. [11]		"{""Ignis fatuus (vulgo 鬼火 phantom-fire). The Chinese fear them. On the top, 覀 the bust of the hobgoblin. At the bottom, 火 the flame that takes the place of the body's lower part. In the middle, 一 the waist. The modern meanings of this character, a warrant, a bill, are 转注 zhuǎnzhù (things that are feared)"" --Wieger.}"	票		ticket; slip of paper, bank note
漂	to drift			piào	1195	14	<i>Water ... ticket</i>. [14]			漂		to float, drift; tossed about
標	a Mark			biāo	1196	15	<i>Tree ... ticket</i>. [15]			标		sign, label, indication; to mark
賈	Merchant			gǔ	1197	13	<i>Old West ... oysters</i>. [13]	(<u>not</u> <i>Salesman</i>)		贾		merchant; to buy
價	Price			jià	1198	15	<i>Person ... merchant</i>. [15]			价		price; value
煙	the Smoke			yān	1199	13	<i>Fireplace ... Old West ... ground</i>. [13]		"{==== 垔 [yīn] (old form of 堙 yīn 'build up')<br />""西 picture of a bird's nest built up with 土 earth, mud"" --Karlgren.}"	烟		cigarette; tobacco, smoke
南	South			nán	1200	9	<i>Belt ... good fortune</i>. Note how the <i>belt</i> runs through the middle of <i>good fortune</i>, which affects the stroke order<i>.</i> [9]		(xxxx 𢆉&nbsp;[rén] opposition &nbsp;[rěn])	南		south, the south; southern, southward
門	Gate			mén	1201	8				门		gate, door, entrance, opening
們	[plural]			men	1202	10	<i>Person ... gate</i>. [10]			们		[plural pronoun marker]
閒	Leisure			xián	1203	12	<i>Gate ... moon</i>. [12]	(<u>not</u> <i>to rest</i>)	{From 门(門 mén) 'door' and 木 (mù) 'tree'. Why do we see a 木 tree through the 門 door? We might also see the 日 (rì) sun or the 月 (yuè) moon. 闲(閑) xián 'free time' and 间(間) jiān 'space' were both formerly represented by 閒:<br />        &quot;A 門 door through the crevice of which the 月 moonshine peeps in&quot; --Karlgren.<br />        閑 xián once meant 'barrier' (&quot;The 木 wood piece across a 門 door&quot; --Karlgren). Now 闲(閑) is used in place of 閒 for xián 'free time'. This substitution might have been influenced by the function of 木 (mù) 'tree' in 休 xiū 'rest'.}	闲		leisure; not busy; to stay idle, be unoccupied
問	to ask			wèn	1204	11	<i>Gate ... mouth</i>. [11]		{From 门(門) mén 'door' and 口 (kǒu) 'mouth'.<br />        口 words spoken outside the 门 door. 门 mén is simultaneously phonetic and signific in 问 (it suggests both the sound and the meaning).<br />        Compare 闻 wén, 间 jiān.}	问		to ask, ask about, inquire after
間	Interval			jiàn	1205	12	<i>Gate ... sun/day</i>. [12]		{The 日 (rì) sun shining through the gap of a 门(門 mén) door. An older form 閒 had 月 (yuè) 'moon' rather than 日 'sun'. Also see 闲(閑) xián 'free time'.}	间		interval, space, interstice; place, between
簡	simple			jiǎn	1206	18	<i>Bamboo ... interval</i>. [18]		{Originally 简 jiǎn meant 竹简 the bamboo strips which were used for writing on instead of paper. Then it meant a brief letter or note (etymologically the same word as 柬). Now it means short and simple.}	简		simple, terse, succinct
開	to open			kāi	1207	12	<i>Gate ... two hands</i>. [12]		{The full form 開 is 开 inside 門 (mén) 'door'. 开 is 廾() two hands reaching to remove the 一 bolt from the door. Compare 闩(閂) shuān 'door bolt'.}	开		open; operate or start (vehicle)
聞	to hear			wén	1208	14	<i>Gate ... ear</i>. [14]		{An 耳 ear listening at a 门 door. 门 mén is phonetic as well as signific, compare 问 wèn.}	闻		hear; sniff at
倉	Storehouse			cāng	1209	10	The single swinging door under the element for <i>meeting</i> is meant to represent not one <i>gate</i>, but many of them. Add <i>mouth</i> (as an entrance here) and the <i>meeting of gates</i> becomes a storehouse. [10]	(granary)	{Originally from 食 shí 'food' and 囗 wéi 'walls': food storehouse. The bottom has been abbreviated to 㔾 in the simple form.}	仓		granary, storehouse, barn
槍	Gun			qiāng	1210	14	<i>Tree ... storehouse</i>. [14]			枪		gun, firearm, rifle
創	to initiate			chuàng	1211	12	<i>Storehouse ... saber</i>. [12]			创		start, begin, initiate, inaugurate
非	non—		<i>Jail cell</i>	fēi	1212	8			{&quot;Said to be a symbol of contrariety; I rather think it is a variation of 飛 flying bird, homophonous to the abstract word here and therefore loaned&quot; --Karlgren.}	非		not, negative, wrong, non—, un—
排	Row			pái	1213	11	<i>Fingers ... jail cell</i>. [11]			排		row, rank, line; to line up
罪	Guilt			zuì	1214	13	<i>Eye/net ... jail cell</i>. [13]		{From 罒(网 wǎng) 'net' over 非 (fēi) 'wrong'.<br />        A 网 net used to capture the criminal who has done 非 wrong.}	罪		guilt, blame; crime, fault, sin
靠	to lean on			kào	1215	15	<i>Declare ... jail cell</i>. [15]		{From 告 gào phonetic over 非 (fēi) 'wrong'.<br />        The role of 非 in 靠 is not clear.}	靠		depend upon, lean on; to support; near, by, against
侯	Marquis			hóu	1216	9	<i>Person ... key ... dart</i>. [9]<br />(<i>Person ... shooting range</i>)		{A marquis: a 亻(人 rén) person who shoots 矢 (shǐ) arrows at a  target.<br />        “...The shooting at a target was used in antiquity, for the election of feudatories and officials...” --Wieger.}	侯		marquis, lord; target in archery
候	to wait			hòu	1217	10	<i>Marquis ... walking stick</i>. [10]	(not <i>etc.</i>)	{From 侯 hóu ('marquis') phonetic, plus an extra vertical 丨 stroke. 候 hòu was formed by adding an extra 亻(人 rén) to 侯 hóu; subsequently one of the two 亻 was reduced to 丨.}	候		to wait; expect
決	to decide			jué	1218	7	<i>water ... guillotine</i>. [7]		"{From 冫 or 氵 (水 shuǐ) 'water' and 夬 guài 'break through'.<br />        ""Bifurcation of a river; rupture, break off, cut off, decide; certainly..."" --Karlgren.<br />        Cognate with 夬 guài (name of the hexagram ).}"	决		to decide, determine
快	fast			kuài	1219	7	<i>State of mind ... guillotine</i>. [7]			快		fast, quick, swift
筷	Chopsticks			kuài	1220	13	<i>Bamboo ... fast</i>. [13]			筷		chopstick
韋	Tanned Hide		<i>locket</i>	wéi	1221	9			vis: Neo in his leather trenchcoat<br /><br />{Originally 囗 wéi 'surround' (possibly depicting city walls), surrounded by two right feet, the foot on top pointing to the left, the foot on the bottom pointing to the right. The full form 韋 is nine strokes. The simple form 韦 is four strokes.<br />        The character was borrowed for the meaning 'soft leather' which happened to have the same pronunciation; the original meaning may be preserved in 围(圍) wéi 'surround', 违(違) wéi 'go against' and 卫(衛) wèi 'defend'.}	韦		soft leather, tanned leather
圍	to surround			wéi	1222	12	<i>Pent in ... Neo(locket)</i>. [12]		{Originally this word was written 囗, representing an enclosure. The phonetic part 韦(韋) wéi was subsequently added.}	围		to circle, surround, encircle, corral
偉	great			wěi	1223	11	<i>Person ... locket</i>. [11]			伟		big, large, great
衛	to defend			wèi	1224	15	<i>Boulevard ... locket</i>. [15]	(not 戍)	行 Line of business<br />韋 Tanned hide	卫		to guard, protect, defend
干	to offend		<i>clothesline</i>	gān	1225	3			"{""Tree-stem used as battering ram or pestle"" --Karlgren(1923).<br />        ""It represents a pestle. Compare 午. By extension, to grind, to destroy; morally, to oppose, to offend against; blunt arms, offence, injury, etc."" --Wieger.<br />        Etymologically the same word as 杆 gān and 竿 gān.<br />        Gān 'dry' is written 乾 in the full form. (Among simple form characters 乾 is used only for ☰ qián.)<br />        The full form of 干(幹) gàn 'do' is from ঝ and 人 over 干. 幹 gàn 'do' seems to be cognate with 干 gān 'tree-stem'; it also occurs in the word 树干(樹幹) shùgàn 'tree trunk':<br />        ""Trunk of a tree; (wood material, manufacture:) to work, make, do, manage; work, occupation; ability"" --Karlgren(1923).}"	干		to oppose, interfere, invade
岸	Shore			àn	1226	8	<i>Mountain ... cliff ... clothesline</i>. [8]		{From 山 (shān) 'mountain', 厂 'cliff' and 干 gān phonetic.<br />        An old form was 屵.}	岸		bank, shore, beach, coast
幹	Trunk			gàn	1227	13	<i>Mist ... umbrella ... clothesline</i>. The key word refers to the main stem of the tree. [13]	(full character)		干		trunk (tree or body), main part of something
旱	Drought			hàn	1228	7	<i>Sun ... clothesline</i>. [7]		{旱 [hàn] dry land; drought<br />From 日 (rì) 'sun' and 干 gān 'dry'.<br />        Probably cognate with 干.}	旱		drought
趕	to hurry			gǎn	1229	14	<i>Walk ... drought</i>. [14]			赶		to rush, hurry; to catch up, overtake, pursue
于	Yu		<i>coat hook</i>	yú	1230	3		"(""clothing conveyor"",&nbsp;<i>coat hook</i>)"	"{The vertical stroke is 亅, with a hook on the bottom; compare 干 gān which doesn't have a hook. The form 于 is ""said to be a symbol of an exclamation, analogous to 丂 qiǎo and 乎 hū, cf. also 气 qì"" --Karlgren.<br />        Formerly 于 was sometimes written 亏, but 亏 is now used as the simple form of 亏(虧) kuī.<br />        There is another character, 於 yú, which is sometimes used in place of 于 yú among full form characters. 於 is still in use among simple form characters for the surname 於 Yū.}"	于		[a common surname]
宇	Eaves			yǔ	1231	6	<i>House ... coat hook</i>. [6]		{1262 宇 [yǔ] 宇宙 yǔzhòu cosmos; 庙宇 miàoyǔ temple<br>宇 [yǔ] 宇宙 yǔzhòu cosmos; 庙宇 miàoyǔ temple<br />From 宀 (mián) 'roof' and 于 yú phonetic.<br />        The 宀 roof of the universe, or of a temple.}	宇		house; building, structure; eaves
余	moi		<i>scale</i>	yú	1232	7	<i>Umbrella ... clothing conveyor ... small</i>. [6]		{The character 余 yú formerly meant 'I, we':<br />        &quot;我也。自称发声之词。Composition: 从八 to distinguish; 从舍 contracted, 口 being replaced by 八. The Chinese custom required that anyone entering a 舍 house, 八 should make known his presence and distinguish himself from any other person by crying out: It is I, so and so, who comes for such and such a purpose...&quot; --Wieger.<br />        余 yú 'I' was also written 予 yú. But that old pronoun (along with 吾 wú) has been completely replaced by 我 wǒ in the modern language.<br />        Since the character 余 is obsolete in its original meaning, it was possible to recycle it by using it as the simple form of 餘 'left-over'. In fact there are two simple forms corresponding to 餘: the common one is 余 yú 'left-over', and the other is 馀 Yú, a surname. In 馀, 食 (shí) 'food' has been simplified to 饣 as usual, whereas in 余 it has been discarded.<br />        余 is phonetic in various characters pronounced quite differently in modern Mandarin. In 茶 chá 'tea', one of the horizontal strokes was lost.}	余		I, my me (imperial usage akin to the royal &quot;we&quot;)
餘	Excess			yú	1233	15	<i>Food... scale</i>. [15]			余		extra, surplus; in excess of
除	to eliminate			chú	1234	10	<i>Pinnacle... scale</i>. [10]		"{From 阝(阜 fù) 'hill' and 余 yú ('surplus') phonetic.<br />        ""Steps to a palace; vestibule; outside; take out, take away, remove, deduct; divide (in arithmetics)"" --Karlgren.}"	除		to remove, do away with, wipe out
途	Route			tú	1235	10	<i>Scale ... road</i>. [10]			途		way, route, road
束	to bundle up		<i>bundle</i>	shù	1236	7	<i>Tree ... mouth</i>. [7]		{木 (mù) plants (or wood) 口 tied up in a bundle.<br />        Don't confuse 束 with the component 朿, as in 刺 cì.}	束		to bind,&nbsp;&nbsp;control, bundle
速	quick			sù	1237	10	<i>Bundle ... road</i>. [10]	(<u>not</u> <i>fast</i>)		速		fast, rapid, quick
辣	spicy hot			là	1238	14	<i>Chili peppers ... bundle</i>. [14]		{From 辛 (xīn) 'bitter suffering' and 束 (shù) 'bundle'.<br />        辣 là is etymologically the same word as 剌 là 'slash, cruel, perverse', from 束 'bundle' and 刂 ( = 刀 dāo) 'knife, cut'.<br />        四川菜 Sichuan cuisine is especially 辣 là.}	辣		hot (spicy); pungent
整	entire			zhěng	1239	16	<i>imperial edict</i> over <i>correct</i>		"<div><i>Bundle ... taskmaster ... correct</i>. [16]</div><div><br /></div>{From 敕 (chì) 'imperial command' over 正 zhèng 'straight, correct'. 整 and 正 are cognate.<br />        ""(Make straight:) regulate, arrange, adjust, repair; complete, whole -- the signific is 敕 command; certain commentators, however, take the parts separately: 'to 束 bind and 攵 beat a little, so as to make it 正 straight'"" --Karlgren.}"	整		whole, complete, entire; orderly
練	to practice			liàn	1240	15	<i>Thread ... horned toad</i>. [15]		{The full form 練 is composed of 糸 (sī) 'silk' and 柬 jiǎn phonetic. The simple form 练 is 纟 plus . Notice that the component (柬 jiǎn) is not the same as 东(東 dōng 'east').<br />        &quot;To boil and bleach raw silk; purify; to discipline, to drill, to practise&quot; ---Karlgren.<br />        练(練) liàn 'white silk' is etymologically the same word as 炼(煉) liàn 'refine' (as in 锻炼 duànliàn 'exercise'). Compare 拣(揀) jiǎn 'choose'.}	练		to practice, train, drill; to perfect (one's skill)
